,id,imdb_id,primaryTitle,originalTitle,titleType,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers,actors
339,1651307,tt12873562,The Invitation,The Invitation,movie,2022,0.0,105,"Horror,Thriller",5.3,39504.0,Jessica M. Thompson,Blair Butler,"Nathalie Emmanuel, Thomas Doherty, Sean Pertwee, Hugh Skinner, Carol Ann Crawford, Alana Boden, Stephanie Corneliussen, Tian Chaudhry, Courtney Taylor, Scott Alexander Young"
340,1415132,tt0040725,The Red Shoes,The Red Shoes,movie,1948,0.0,135,"Drama,Music,Romance",8.1,42286.0,"Michael Powell, Emeric Pressburger","Hans Christian Andersen, Emeric Pressburger, Keith Winter, Michael Powell","Anton Walbrook, Marius Goring, Moira Shearer, Robert Helpmann, Albert Bassermann, Léonide Massine, Esmond Knight, Austin Trevor, Irene Browne, Hay Petrie"
341,1401476,tt0093389,The Last Emperor,The Last Emperor,movie,1987,0.0,163,"Biography,Drama,History",7.7,117408.0,Bernardo Bertolucci,"Enzo Ungari, Mark Peploe, Bernardo Bertolucci, Puyi","John Lone, Joan Chen, Peter O'Toole, Ruocheng Ying, Victor Wong, Dennis Dun, Ryûichi Sakamoto, Maggie Han, Ric Young, Vivian Wu"
342,1353262,tt0069293,Solaris,Solyaris,movie,1972,0.0,167,"Adventure,Drama,Mystery",7.9,103283.0,Andrei Tarkovsky,"Stanislaw Lem, Fridrikh Gorenshteyn, Andrei Tarkovsky","Natalya Bondarchuk, Donatas Banionis, Jüri Järvet, Vladislav Dvorzhetskiy, Nikolay Grinko, Anatoliy Solonitsyn, Olga Barnet, Vitalik Kerdimun, Olga Kizilova, Tatyana Malykh"
343,1178030,tt0044741,Ikiru,Ikiru,movie,1952,0.0,143,Drama,8.3,99256.0,Akira Kurosawa,"Akira Kurosawa, Shinobu Hashimoto, Hideo Oguni","Takashi Shimura, Nobuo Kaneko, Shin'ichi Himori, Haruo Tanaka, Minoru Chiaki, Miki Odagiri, Bokuzen Hidari, Minosuke Yamada, Kamatari Fujiwara, Makoto Kobori"
344,1169302,tt0110057,Hoop Dreams,Hoop Dreams,movie,1994,0.0,170,"Documentary,Drama,Sport",8.3,29152.0,Steve James,\N,
345,167217,tt0342172,Capturing the Friedmans,Capturing the Friedmans,movie,2003,0.0,107,"Biography,Crime,Documentary",7.6,28293.0,Andrew Jarecki,\N,
346,148601,tt0088794,Better Off Dead,Better Off Dead...,movie,1985,0.0,97,"Comedy,Romance",7.1,52604.0,Savage Steve Holland,Savage Steve Holland,"John Cusack, David Ogden Stiers, Kim Darby, Demian Slade, Scooter Stevens, Diane Franklin, Laura Waterbury, Dan Schneider, Yuji Okumoto, Brian Imada"
347,1933755,tt35396529,Mountainhead,Mountainhead,movie,2025,0.0,108,Drama,5.4,19167.0,Jesse Armstrong,Jesse Armstrong,"Steve Carell, Jason Schwartzman, Jason Schwartzman, Cory Michael Smith, Ramy Youssef, Daniel Oreskes, Hadley Robinson, David Thompson, Ali Kinkade, Ava Kostia, Alex Peña"
348,1558518,tt7167686,Reign of the Supermen,Reign of the Supermen,movie,2019,0.0,87,"Action,Adventure,Animation",6.8,19739.0,"Jake Castorena, Sam Liu","Jerry Siegel, Joe Shuster, Bob Kane, Bill Finger, Marv Wolfman, Jerry Ordway, George Pérez, Jack Kirby, Louise Simonson, Jon Bogdanove, Dan Jurgens, Joe Samachson, Joe Certa, William Moulton Marston, James Krieg, Tim Sheridan, Harry G. Peter","Jerry O'Connell, Jerry O'Connell, Jerry O'Connell, Rebecca Romijn, Rainn Wilson, Patrick Fabian, Charles Halford, Charles Halford, Cameron Monaghan, Matt Lanter, Cress Williams, Cress Williams, Rosario Dawson, Nathan Fillion"
349,1673123,tt3878542,Justice League: Throne of Atlantis,Justice League: Throne of Atlantis,video,2015,0.0,72,"Action,Adventure,Animation",6.6,26671.0,Ethan Spaulding,"Heath Corson, Geoff Johns, Paul Pelletier, Ivan Reis, Jerry Siegel, Joe Shuster, Paul Norris, Bob Kane, Marv Wolfman, George Pérez, Louise Simonson, Jon Bogdanove, William Moulton Marston","Sean Astin, Rosario Dawson, Nathan Fillion, Christopher Gorham, Christopher Gorham, Matt Lanter, Matt Lanter, Sumalee Montano, Shemar Moore, Jerry O'Connell, Jason O'Mara, Sam Witwer"
350,1476150,tt0055630,Yojimbo,Yôjinbô,movie,1961,0.0,110,"Action,Drama,Thriller",8.2,140228.0,Akira Kurosawa,"Akira Kurosawa, Ryûzô Kikushima","Toshirô Mifune, Toshirô Mifune, Eijirô Tôno, Tatsuya Nakadai, Yôko Tsukasa, Isuzu Yamada, Daisuke Katô, Seizaburô Kawazu, Takashi Shimura, Hiroshi Tachikawa, Yôsuke Natsuki"
351,1461202,tt0067959,Walkabout,Walkabout,movie,1971,0.0,100,"Adventure,Drama",7.6,29071.0,Nicolas Roeg,"Edward Bond, Donald G. Payne, Nicolas Roeg","Jenny Agutter, David Gulpilil, Luc Roeg, John Meillon, Robert McDarra, Peter Carver, John Illingsworth, Hilary Bamberger, Barry Donnelly, Noeline Brown"
352,1455876,tt2771372,Veronica Mars,Veronica Mars,movie,2014,0.0,107,"Crime,Drama,Mystery",6.7,56074.0,Rob Thomas,"Rob Thomas, Diane Ruggiero-Wright","Kristen Bell, Jason Dohring, Enrico Colantoni, Christopher Lowell, Percy Daggs III, Tina Majorino, Krysten Ritter, Martin Starr, Gaby Hoffmann, Andrea Estella"
353,1431975,tt0111507,Three Colors: White,Trois couleurs : Blanc,movie,1994,0.0,92,"Comedy,Drama,Romance",7.6,84071.0,Krzysztof Kieslowski,"Krzysztof Kieslowski, Krzysztof Piesiewicz, Agnieszka Holland, Edward Zebrowski, Edward Klosinski, Marcin Latallo","Zbigniew Zamachowski, Julie Delpy, Janusz Gajos, Jerzy Stuhr, Aleksander Bardini, Grzegorz Warchol, Cezary Harasimowicz, Jerzy Nowak, Jerzy Trela, Cezary Pazura"
354,1404131,tt0081070,The Long Good Friday,The Long Good Friday,movie,1980,0.0,114,"Crime,Drama,Mystery",7.5,28585.0,John Mackenzie,Barrie Keeffe,"Bob Hoskins, Helen Mirren, Paul Freeman, Leo Dolan, Kevin McNally, Patti Love, P.H. Moriarty, Derek Thompson, Bryan Marshall, Ruby Head"
355,1383639,tt0018773,The Circus,The Circus,movie,1928,0.0,72,"Comedy,Family,Romance",8.1,37920.0,Charles Chaplin,Charles Chaplin,"Charles Chaplin, Merna Kennedy, Al Ernest Garcia, Harry Crocker, George Davis, Henry Bergman, Tiny Sandford, John Rand, Steve Murphy, Albert Austin"
356,1324307,tt7689966,Robin Williams: Come Inside My Mind,Robin Williams: Come Inside My Mind,movie,2018,0.0,116,"Biography,Comedy,Documentary",7.9,9993.0,Marina Zenovich,\N,
357,1299570,tt0060827,Persona,Persona,movie,1966,0.0,83,"Drama,Thriller",8.0,138048.0,Ingmar Bergman,Ingmar Bergman,"Bibi Andersson, Liv Ullmann, Margaretha Krook, Gunnar Björnstrand, Jörgen Lindström"
358,1247547,tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,movie,2011,0.0,102,"Drama,Mystery,Thriller",6.8,57826.0,Sean Durkin,Sean Durkin,"Elizabeth Olsen, Sarah Paulson, John Hawkes, Christopher Abbott, Brady Corbet, Hugh Dancy, Maria Dizzia, Julia Garner, Louisa Krause, Adam David Thompson"
359,19754,tt0093629,A Nightmare on Elm Street 3: Dream Warriors,A Nightmare on Elm Street 3: Dream Warriors,movie,1987,0.0,96,"Fantasy,Horror",6.7,97242.0,Chuck Russell,"Wes Craven, Bruce Wagner, Frank Darabont, Chuck Russell","Heather Langenkamp, Robert Englund, Craig Wasson, Patricia Arquette, Ken Sagoes, Rodney Eastman, Jennifer Rubin, Bradley Gregg, Ira Heiden, Laurence Fishburne"
360,19753,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,A Nightmare on Elm Street Part 2: Freddy's Revenge,movie,1985,0.0,87,Horror,5.5,83733.0,Jack Sholder,"David Chaskin, Wes Craven","Robert Englund, Mark Patton, Kim Myers, Robert Rusler, Clu Gulager, Hope Lange, Marshall Bell, Melinda O. Fee, Tom McFadden, Sydney Walsh"
361,15032,tt0056801,8½,8½,movie,1963,0.0,138,Drama,8.0,130852.0,Federico Fellini,"Federico Fellini, Ennio Flaiano, Tullio Pinelli, Brunello Rondi","Marcello Mastroianni, Anouk Aimée, Claudia Cardinale, Sandra Milo, Rossella Falk, Barbara Steele, Madeleine Lebeau, Caterina Boratto, Eddra Gale, Guido Alberti"
362,1130465,tt1013752,Fast & Furious,Fast & Furious,movie,2009,0.0,107,"Action,Thriller",6.5,328625.0,Justin Lin,"Chris Morgan, Gary Scott Thompson","Vin Diesel, Paul Walker, Michelle Rodriguez, Jordana Brewster, John Ortiz, Laz Alonso, Gal Gadot, Jack Conley, Shea Whigham, Liza Lapira"
363,1129096,tt0112913,Fallen Angels,Do lok tin si,movie,1995,0.0,99,"Comedy,Crime,Drama",7.5,58118.0,Wong Kar-Wai,Wong Kar-Wai,"Leon Lai, Leon Lai, Michelle Reis, Takeshi Kaneshiro, Charlie Yeung, Charlie Yeung, Karen Mok, Karen Mok, Karen Mok, Fai-Hung Chan, Man-Lei Chan, Toru Saito, To-Hoi Kong, Lee-Na Kwan"
364,175143,tt0085333,Christine,Christine,movie,1983,0.0,110,"Horror,Thriller",6.8,99512.0,John Carpenter,"Stephen King, Bill Phillips","Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky, Harry Dean Stanton, Christine Belford, Roberts Blossom, William Ostrander, David Spielberg, Malcolm Danare"
365,110650,tt0091867,A Room with a View,A Room with a View,movie,1985,0.0,117,"Drama,Romance",7.2,51202.0,James Ivory,"E.M. Forster, Ruth Prawer Jhabvala","Maggie Smith, Helena Bonham Carter, Denholm Elliott, Julian Sands, Simon Callow, Patrick Godfrey, Judi Dench, Fabia Drake, Joan Henley, Amanda Walker"
366,1616961,tt9850386,The Bee Gees: How Can You Mend a Broken Heart,The Bee Gees: How Can You Mend a Broken Heart,movie,2020,0.0,111,"Biography,Documentary,Music",8.1,6060.0,Frank Marshall,"Mark Monroe, Tim Roxborogh",
367,1470667,tt0094336,Withnail and I,Withnail & I,movie,1987,0.0,107,"Comedy,Drama",7.5,50875.0,Bruce Robinson,Bruce Robinson,"Richard E. Grant, Paul McGann, Richard Griffiths, Ralph Brown, Michael Elphick, Daragh O'Malley, Michael Wardle, Una Brandon-Jones, Noel Johnson, Irene Sutcliffe"
368,1365629,tt0086393,Superman III,Superman III,movie,1983,0.0,125,"Action,Adventure,Comedy",5.0,80111.0,Richard Lester,"David Newman, Leslie Newman, Jerry Siegel, Joe Shuster, Mario Puzo","Christopher Reeve, Christopher Reeve, Richard Pryor, Margot Kidder, Jackie Cooper, Marc McClure, Annette O'Toole, Annie Ross, Pamela Stephenson, Robert Vaughn, Gavan O'Herlihy"
369,1288295,tt0125659,Open Your Eyes,Abre los ojos,movie,1997,0.0,119,"Drama,Mystery,Sci-Fi",7.7,76052.0,Alejandro Amenábar,"Alejandro Amenábar, Mateo Gil","Eduardo Noriega, Penélope Cruz, Chete Lera, Fele Martínez, Najwa Nimri, Gérard Barray, Jorge de Juan, Miguel Palenzuela, Pedro Miguel Martínez, Ion Gabella"
370,153225,tt0039192,Black Narcissus,Black Narcissus,movie,1947,0.0,101,Drama,7.7,30359.0,"Michael Powell, Emeric Pressburger","Rumer Godden, Michael Powell, Emeric Pressburger","Deborah Kerr, David Farrar, Flora Robson, Jenny Laird, Judith Furse, Kathleen Byron, Esmond Knight, Sabu, Jean Simmons, May Hallatt"
371,17908,tt0058182,A Hard Day's Night,A Hard Day's Night,movie,1964,0.0,87,"Comedy,Musical",7.5,50271.0,Richard Lester,Alun Owen,"John Lennon, Paul McCartney, George Harrison, Ringo Starr, Wilfrid Brambell, Norman Rossington, John Junkin, Victor Spinetti, Anna Quayle, Deryck Guyler"
372,1673467,tt5091548,Justice League vs. Teen Titans,Justice League vs. Teen Titans,video,2016,0.0,78,"Action,Adventure,Animation",6.9,25540.0,Sam Liu,"Bryan Q. Miller, Alan Burnett, Jerry Siegel, Joe Shuster, Bob Kane, William Moulton Marston, Arnold Drake, Marv Wolfman, George Pérez, Denny O'Neil, Neal Adams, Mike Sekowsky, Gardner Fox, Bob Haney, Bruno Premiani","Rosario Dawson, Christopher Gorham, Christopher Gorham, Shemar Moore, Jerry O'Connell, Jerry O'Connell, Jason O'Mara, Jason O'Mara, Stuart Allan, Stuart Allan, Jake T. Austin, Jake T. Austin, Taissa Farmiga, Sean Maher, Brandon Soo Hoo, Brandon Soo Hoo"
373,1645798,tt15574270,I Saw the TV Glow,I Saw the TV Glow,movie,2024,0.0,100,"Drama,Mystery",5.8,40921.0,Jane Schoenbrun,Jane Schoenbrun,"Justice Smith, Jack Haven, Ian Foreman, Helena Howard, Lindsey Jordan, Danielle Deadwyler, Fred Durst, Conner O'Malley, Emma Portner, Emma Portner, Emma Portner, Madaline Riley"
374,1613696,tt11874226,David Byrne's American Utopia,American Utopia,movie,2020,0.0,105,"Documentary,Music,Musical",8.2,5688.0,Spike Lee,David Byrne,
375,1527136,tt1200263,The Color Purple,The Color Purple,movie,2023,0.0,141,"Drama,Musical",6.8,19806.0,Blitz Bazawule,"Marcus Gardley, Alice Walker, Marsha Norman","Fantasia Barrino, Taraji P. Henson, Danielle Brooks, Colman Domingo, Corey Hawkins, Phylicia Pearl Mpasi, Halle Bailey, Ciara, H.E.R., David Alan Grier"
376,1436247,tt0046438,Tokyo Story,Tôkyô monogatari,movie,1953,0.0,137,Drama,8.1,75712.0,Yasujirô Ozu,"Kôgo Noda, Yasujirô Ozu","Chishû Ryû, Chieko Higashiyama, Sô Yamamura, Setsuko Hara, Haruko Sugimura, Kuniko Miyake, Kyôko Kagawa, Eijirô Tôno, Nobuo Nakamura, Shirô Ôsaka"
377,1318122,tt0087985,Red Dawn,Red Dawn,movie,1984,0.0,114,"Action,Drama,Thriller",6.3,67324.0,John Milius,"Kevin Reynolds, John Milius","Patrick Swayze, C. Thomas Howell, Lea Thompson, Charlie Sheen, Darren Dalton, Jennifer Grey, Brad Savage, Doug Toby, Ben Johnson, Harry Dean Stanton"
378,1185304,tt0077745,Invasion of the Body Snatchers,Invasion of the Body Snatchers,movie,1978,0.0,115,"Horror,Sci-Fi",7.4,78286.0,Philip Kaufman,"W.D. Richter, Jack Finney","Donald Sutherland, Brooke Adams, Jeff Goldblum, Veronica Cartwright, Leonard Nimoy, Art Hindle, Lelia Goldoni, Kevin McCarthy, Don Siegel, Tom Luddy"
379,1152955,tt0038574,Great Expectations,Great Expectations,movie,1946,0.0,118,"Adventure,Drama,Mystery",7.8,27802.0,David Lean,"Charles Dickens, David Lean, Ronald Neame, Anthony Havelock-Allan, Kay Walsh, Cecil McGivern","John Mills, Valerie Hobson, Tony Wager, Jean Simmons, Bernard Miles, Francis L. Sullivan, Finlay Currie, Martita Hunt, Alec Guinness, Ivor Barnard"
380,178760,tt0379217,Coffee and Cigarettes,Coffee and Cigarettes,movie,2003,0.0,95,"Comedy,Drama,Music",7.0,69907.0,Jim Jarmusch,Jim Jarmusch,"Bill Murray, Tom Waits, Roberto Benigni, RZA, Steven Wright, Joie Lee, Cinqué Lee, Cinqué Lee, Cinqué Lee, Steve Buscemi, Iggy Pop, Joseph Rigano"
381,162171,tt0186508,Buena Vista Social Club,Buena Vista Social Club,movie,1999,0.0,105,"Documentary,Music",7.6,21745.0,Wim Wenders,"Wim Wenders, Nick Gold",
382,112570,tt0072417,A Woman Under the Influence,A Woman Under the Influence,movie,1974,0.0,155,"Drama,Romance",8.0,32087.0,John Cassavetes,John Cassavetes,"Gena Rowlands, Peter Falk, Fred Draper, Lady Rowlands, Katherine Cassavetes, Matthew Labyorteaux, Matthew Cassel, Christina Grisanti, George Dunn, Mario Gallo"
383,1628439,tt8399720,Tina,Tina,movie,2021,0.0,118,"Biography,Documentary,Music",7.9,6607.0,"Daniel Lindsay, T.J. Martin","Daniel Lindsay, T.J. Martin",
384,1597330,tt11525644,No Sudden Move,No Sudden Move,movie,2021,0.0,115,"Crime,Drama,Mystery",6.4,43912.0,Steven Soderbergh,Ed Solomon,"Don Cheadle, Benicio Del Toro, David Harbour, Jon Hamm, Craig muMs Grant, Brendan Fraser, Julia Fox, Kieran Culkin, Amy Seimetz, Noah Jupe"
385,1527561,tt3152592,Scoob!,Scoob!,movie,2020,0.0,93,"Adventure,Animation,Comedy",5.6,32076.0,Tony Cervone,"Adam Sztykiel, Jack C. Donaldson, Derek Elliott, Matt Lieberman, Eyal Podell, Jonathon E. Stewart, William Hanna, Joseph Barbera","Will Forte, Mark Wahlberg, Jason Isaacs, Gina Rodriguez, Zac Efron, Amanda Seyfried, Kiersey Clemons, Ken Jeong, Tracy Morgan, Frank Welker, Frank Welker"
386,1466454,tt0118147,When We Were Kings,When We Were Kings,movie,1996,0.0,88,"Documentary,Sport",7.9,20097.0,Leon Gast,\N,
387,1361909,tt0088184,Stranger Than Paradise,Stranger Than Paradise,movie,1984,0.0,89,"Comedy,Drama",7.4,42624.0,Jim Jarmusch,"Jim Jarmusch, John Lurie","John Lurie, Eszter Balint, Richard Edson, Cecillia Stark, Danny Rosen, Rammellzee, Tom DiCillo, Richard Boes, Rockets Redglare, Harvey Perr"
388,1165340,tt0057565,High and Low,Tengoku to jigoku,movie,1963,0.0,143,"Crime,Drama,Mystery",8.4,64633.0,Akira Kurosawa,"Hideo Oguni, Ryûzô Kikushima, Eijirô Hisaita, Akira Kurosawa, Evan Hunter","Toshirô Mifune, Yutaka Sada, Tatsuya Nakadai, Kyôko Kagawa, Tatsuya Mihashi, Isao Kimura, Kenjirô Ishiyama, Takeshi Katô, Takashi Shimura, Jun Tazaki"
389,181100,tt0310910,Confidence,Confidence,movie,2003,0.0,97,"Crime,Thriller",6.6,36093.0,James Foley,Doug Jung,"Edward Burns, Dustin Hoffman, Rachel Weisz, Andy Garcia, Morris Chestnut, Leland Orser, Louis Lombardi, Paul Giamatti, Brian Van Holt, Donal Logue"
390,160036,tt0053472,Breathless,À bout de souffle,movie,1960,0.0,90,"Crime,Drama",7.7,92291.0,Jean-Luc Godard,"Claude Chabrol, Jean-Luc Godard, François Truffaut","Jean-Paul Belmondo, Jean Seberg, Richard Balducci, René Bernard, Daniel Boulanger, Gérard Brach, Philippe de Broca, José Bénazéraf, Jean Domarchi, Jean Douchet"
391,144627,tt0015648,Battleship Potemkin,Bronenosets Potyomkin,movie,1925,0.0,66,"Drama,History,Thriller",7.9,64157.0,Sergei Eisenstein,"Nina Agadzhanova, Sergei Eisenstein, Grigoriy Aleksandrov, Nikolay Aseev, Sergey Tretyakov","Aleksandr Antonov, Vladimir Barskiy, Grigoriy Aleksandrov, Ivan Bobrov, Mikhail Gomorov, Aleksandr Levshin, Nina Poltavtseva, Konstantin Feldman, Prokhorenko, A. Glauberman"
392,143365,tt0303714,Barbershop,Barbershop,movie,2002,0.0,102,"Comedy,Drama",6.3,35213.0,Tim Story,"Mark Brown, Don D. Scott, Marshall Todd","Ice Cube, Cedric The Entertainer, Eve, Anthony Anderson, Sean Patrick Thomas, Troy Garity, Michael Ealy, Leonard Earl Howze, Keith David, Jazsmin Lewis"
393,1669977,tt1398941,Superman/Batman: Public Enemies,Superman/Batman: Public Enemies,video,2009,0.0,67,"Action,Animation,Drama",7.1,26844.0,Sam Liu,"Jeph Loeb, Ed McGuinness, Stan Berkowitz, Bob Kane, Jerry Siegel, Joe Shuster, Gerry Conway, Bill Finger, Len Wein, Ric Estrada, C.C. Beck, John Ostrander, Karl Kesel","Clancy Brown, Kevin Conroy, Kevin Conroy, Tim Daly, Tim Daly, Tim Daly, Xander Berkeley, Xander Berkeley, Corey Burton, Corey Burton, Corey Burton, Ricardo Chavira, Ricardo Chavira, Allison Mack, Allison Mack, Allison Mack, John C. McGinley, John C. McGinley, CCH Pounder, LeVar Burton, LeVar Burton"
394,1608995,tt10245072,Salem's Lot,Salem's Lot,movie,2024,0.0,114,"Horror,Thriller",5.6,38049.0,Gary Dauberman,"Stephen King, Gary Dauberman","Lewis Pullman, Makenzie Leigh, Jordan Preston Carter, Alfre Woodard, Bill Camp, John Benjamin Hickey, Nicholas Crovetti, Spencer Treat Clark, Pilou Asbæk, Alexander Ward"
395,125878,tt0305206,American Splendor,American Splendor,movie,2003,0.0,101,"Biography,Comedy,Drama",7.4,54117.0,"Shari Springer Berman, Robert Pulcini","Harvey Pekar, Joyce Brabner, Shari Springer Berman, Robert Pulcini","Paul Giamatti, Shari Springer Berman, Harvey Pekar, Chris Ambrose, Joey Krajcar, Josh Hutcherson, Cameron Carter, Daniel Tay, Mary Faktor, Larry John Meyers"
396,1497559,tt2368254,A Private War,A Private War,movie,2018,0.0,110,"Biography,Drama,War",6.7,22161.0,Matthew Heineman,"Arash Amel, Marie Brenner","Rosamund Pike, Alexandra Moen, Tom Hollander, Faye Marsay, Jesuthasan Antonythasan, Raman Srinivasan, Natasha Jayetileke, Nikki Amuka-Bird, Amanda Drew, Hilton McRae"
397,1469887,tt0093191,Wings of Desire,Der Himmel über Berlin,movie,1987,0.0,128,"Drama,Fantasy,Romance",7.9,82251.0,Wim Wenders,"Wim Wenders, Peter Handke, Richard Reitinger, Bernard Eisenschitz","Bruno Ganz, Solveig Dommartin, Otto Sander, Curt Bois, Peter Falk, Hans-Martin Stier, Elmar Wilms, Sigurd Rachman, Beatrice Manowski, Lajos Kovács"
398,1465913,tt0770703,What's Your Number?,What's Your Number?,movie,2011,0.0,106,"Comedy,Romance",6.1,90774.0,Mark Mylod,"Karyn Bosnak, Gabrielle Allan, Jennifer Crittenden","Anna Faris, Chris Evans, Ari Graynor, Blythe Danner, Ed Begley Jr., Oliver Jackson-Cohen, Heather Burns, Eliza Coupe, Kate Simses, Tika Sumpter"
399,1432555,tt0050613,Throne of Blood,Kumonosu-jô,movie,1957,0.0,110,Drama,8.0,59031.0,Akira Kurosawa,"Hideo Oguni, Shinobu Hashimoto, Ryûzô Kikushima, Akira Kurosawa","Toshirô Mifune, Minoru Chiaki, Isuzu Yamada, Takashi Shimura, Akira Kubo, Hiroshi Tachikawa, Takamaru Sasaki, Gen Shimizu, Kokuten Kôdô, Kichijirô Ueda"
400,1287552,tt0102587,Only Yesterday,Omohide poro poro,movie,1991,0.0,119,"Animation,Drama,Romance",7.6,41025.0,Isao Takahata,"Hotaru Okamoto, Yuuko Tone, Isao Takahata","Miki Imai, Toshirô Yanagiba, Yoko Honna, Michie Terada, Masahiro Ito, Chie Kitagawa, Yorie Yamashita, Yuki Minowa, Shin Ito, Koji Goto"
401,1239509,tt0022100,M,M - Eine Stadt sucht einen Mörder,movie,1931,0.0,99,"Crime,Mystery,Thriller",8.3,179600.0,Fritz Lang,"Thea von Harbou, Fritz Lang, Egon Jacobsohn","Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke, Theodor Loos, Gustaf Gründgens, Friedrich Gnaß, Fritz Odemar, Paul Kemp, Theo Lingen"
402,1142133,tt0119167,Funny Games,Funny Games,movie,1997,0.0,108,"Crime,Drama,Horror",7.5,93299.0,Michael Haneke,Michael Haneke,"Susanne Lothar, Ulrich Mühe, Arno Frisch, Frank Giering, Stefan Clapczynski, Doris Kunstmann, Christoph Bantzer, Wolfgang Glück, Susanne Meneghel, Monika von Zallinger"
403,130599,tt1549572,Another Earth,Another Earth,movie,2011,0.0,92,"Drama,Romance,Sci-Fi",6.9,103307.0,Mike Cahill,"Mike Cahill, Brit Marling","Brit Marling, William Mapother, Matthew-Lee Erlbach, DJ Flava, Meggan Lennon, AJ Diana, Bruce Colbert, Paul Mezey, Ana Valle, Jeffrey Goldenberg"
404,1629526,tt14128670,Kimi,Kimi,movie,2022,0.0,89,"Crime,Drama,Mystery",6.3,42261.0,Steven Soderbergh,David Koepp,"Zoë Kravitz, Byron Bowers, Rita Wilson, Erika Christensen, India de Beaufort, Derek DelGaudio, Sarai Koo, Jaime Camil, Koya Harada, George Evans"
405,1433991,tt0081633,Time Bandits,Time Bandits,movie,1981,0.0,110,"Adventure,Comedy,Fantasy",6.9,72888.0,Terry Gilliam,"Michael Palin, Terry Gilliam","Sean Connery, Sean Connery, Shelley Duvall, Shelley Duvall, John Cleese, Katherine Helmond, Ian Holm, Michael Palin, Ralph Richardson, Peter Vaughan, David Warner, David Rappaport"
406,1422497,tt4015500,The Tale,The Tale,movie,2018,0.0,114,"Biography,Drama,Mystery",7.2,21047.0,Jennifer Fox,Jennifer Fox,"Laura Dern, Jason Ritter, Common, Elizabeth Debicki, Jessica Sarah Flaum, Laura Allen, Juli Erickson, Matthew Rauch, Ellen Burstyn, John Heard"
407,1375721,tt0053198,The 400 Blows,Les quatre cents coups,movie,1959,0.0,99,"Crime,Drama",8.0,132628.0,François Truffaut,"François Truffaut, Marcel Moussy","Jean-Pierre Léaud, Albert Rémy, Claire Maurier, Guy Decomble, Georges Flamant, Patrick Auffay, Daniel Couturier, François Nocher, Richard Kanayan, Renaud Fontanarosa"
